name,sc,origin
7kd2,None,antibody
6wi9,    0.560,antibody
7k5x,    0.670,antibody
4i9w,None,antibody
7xmx,None,antibody
4ybq,    0.556,antibody
8xql,    0.564,antibody
6ct7,None,antibody
6oz2,None,antibody
4krp,None,antibody
3thm,None,antibody
4dn4,None,antibody
8w8q,    0.657,antibody
8g7b,None,antibody
6fyu,None,antibody
4lvh,None,antibody
7nk2,None,antibody
8hc5,None,antibody
6y92,None,antibody
4u6h,    0.609,antibody
7cfn,None,antibody
7o33,None,antibody
7v3j,    0.227,antibody
8kg5,None,antibody
8g3m,    0.580,antibody
8jbh,    0.653,antibody
5fv1,    0.774,antibody
8pih,None,antibody
6ehg,None,antibody
8ejh,None,antibody
8g3q,    0.633,antibody
7xau,    0.664,antibody
5a2i,None,antibody
6okm,None,antibody
7ph3,None,antibody
1j1p,    0.762,antibody
7t72,None,antibody
2dqf,    0.694,antibody
6cmi,None,antibody
7raq,None,antibody
1op5,None,antibody
7xj8,None,antibody
6fyw,None,antibody
3h3p,    0.766,antibody
7sl8,None,antibody
8w85,None,antibody
7n3c,None,antibody
5nbw,None,antibody
6oq5,None,antibody
7zmr,None,antibody
7vaz,    0.738,antibody
5omn,    0.699,antibody
8zc2,    0.522,antibody
6avq,    0.691,antibody
7rkf,None,antibody
4n1h,    0.810,antibody
7x92,None,antibody
8ttw,None,antibody
6vlw,None,antibody
6uyd,None,antibody
8t51,None,antibody
7nxa,None,antibody
3ley,None,antibody
3drt,None,antibody
7sob,None,antibody
7e7y,    0.809,antibody
7lj4,None,antibody
8zc4,None,antibody
5czv,None,antibody
7lcv,None,antibody
5jw3,None,antibody
2vdp,None,antibody
7t0r,None,antibody
7wd8,    0.362,antibody
4dag,None,antibody
2r2b,None,antibody
8t60,None,antibody
7czr,None,antibody
7vfb,    0.782,antibody
8r9z,None,antibody
6ek2,    0.738,antibody
7o06,None,antibody
7x7e,None,antibody
3iet,None,antibody
6kvf,    0.665,antibody
5a1z,    0.335,antibody
6ul6,None,antibody
8kfz,    0.607,antibody
7rxl,None,antibody
1zlv,None,antibody
6phc,None,antibody
2hmi,    0.708,antibody
8spu,    0.737,antibody
8yx1,    0.642,antibody
8snc,None,antibody
3lev,None,antibody
4m62,None,antibody
4rgm,    0.638,antibody
3q3g,None,antibody
7spa,None,antibody
7uzb,None,antibody
4fab,None,antibody
7stg,None,antibody
5uhy,None,antibody
4xc3,None,antibody
7vn9,None,antibody
7kfw,None,antibody
4tnv,None,antibody
2uzi,None,antibody
8say,    0.564,antibody
4f37,    0.613,antibody
8hao,    0.544,antibody
8dn7,None,antibody
7aqg,None,antibody
4ij3,None,antibody
6ukt,    0.373,antibody
8f0g,None,antibody
7pi2,    0.737,antibody
6utk,None,antibody
6a79,None,antibody
7rby,None,antibody
8jn2,    0.475,antibody
7xkf,    0.623,antibody
6o1f,None,antibody
6msy,None,antibody
6z43,None,antibody
8xse,None,antibody
4lsu,None,antibody
1qle,    0.697,antibody
6al0,None,antibody
6x8s,None,antibody
3rjq,None,antibody
6ss2,None,antibody
5uty,None,antibody
5bvp,None,antibody
7kbi,None,antibody
8ukv,    0.730,antibody
6b3j,    0.512,antibody
8hec,None,antibody
7y8j,None,antibody
8hwt,None,antibody
3uyr,None,antibody
8hpt,    0.576,antibody
5ec2,None,antibody
8hnm,    0.625,antibody
7sa6,    0.640,antibody
2znw,None,antibody
7yv7,    0.619,antibody
7jva,    0.662,antibody
5kjr,None,antibody
5d71,None,antibody
8sic,None,antibody
5f9o,None,antibody
4ioi,None,antibody
7ru4,None,antibody
6zxn,None,antibody
3zkm,None,antibody
8djm,None,antibody
8bse,None,antibody
6bzw,    0.755,antibody
4fqy,None,antibody
7f55,    0.557,antibody
5vcn,None,antibody
7cvs,None,antibody
6xq2,None,antibody
7o30,None,antibody
6ot1,None,antibody
5e8e,None,antibody
7wg3,None,antibody
8oud,None,antibody
8tqk,None,antibody
7dk0,None,antibody
8gsb,    0.479,antibody
7yar,    0.550,antibody
8r4c,    0.582,antibody
7bei,None,antibody
7ubr,None,antibody
7rp2,None,antibody
7dfp,None,antibody
6ran,    0.568,antibody
7mjs,None,antibody
4yue,None,antibody
7piu,None,antibody
7ll2,None,antibody
1n7m,None,antibody
8f6i,None,antibody
6mph,None,antibody
7x38,    0.586,antibody
7olz,None,antibody
7th3,None,antibody
8sid,None,antibody
7neh,None,antibody
7u9p,None,antibody
6uta,    0.596,antibody
7r58,None,antibody
8dz5,    0.669,antibody
8j6d,    0.643,antibody
6mjz,    0.519,antibody
8fd1,    0.525,antibody
4liq,None,antibody
8wa3,    0.561,antibody
8v52,    0.766,antibody
4xrc,None,antibody
5m94,    0.779,antibody
6cxl,None,antibody
4ptu,None,antibody
8rpb,None,antibody
8b1k,None,antibody
8dpz,    0.643,antibody
7c81,None,antibody
3u9u,    0.733,antibody
7e3l,None,antibody
6k5i,None,antibody
8pii,None,antibody
1eo8,None,antibody
8ci1,None,antibody
4u1g,    0.609,antibody
6ye3,    0.673,antibody
3ncy,    0.621,antibody
6her,None,antibody
8fn0,    0.676,antibody
5k9q,None,antibody
8f7q,    0.528,antibody
7lss,None,antibody
6dfh,None,antibody
4ydk,None,antibody
5vxr,None,antibody
3fct,None,antibody
4rbp,None,antibody
8i5h,None,antibody
8kei,None,antibody
6hga,None,antibody
2r6p,    0.222,antibody
2ny6,None,antibody
7uov,    0.726,antibody
7z1d,None,antibody
6uus,    0.609,antibody
6u8k,None,antibody
6xmi,None,antibody
5w9m,    0.713,antibody
7u0x,None,antibody
8j1n,None,antibody
7soe,None,antibody
7vvm,    0.663,antibody
5epm,None,antibody
1um5,None,antibody
7so7,    0.559,antibody
8e1g,None,antibody
4kml,None,antibody
5dur,None,antibody
7ujk,None,antibody
1uwg,None,antibody
7pqz,None,antibody
5o4o,None,antibody
3sdy,None,antibody
6gku,None,antibody
7lkb,None,antibody
7m71,None,antibody
8wnp,None,antibody
2bfv,None,antibody
7wvf,    0.501,antibody
8sb4,    0.606,antibody
7ldj,None,antibody
2p8l,    0.806,antibody
8hbv,None,antibody
5nbl,None,antibody
6qfa,None,antibody
7xjj,    0.586,antibody
7wpe,None,antibody
7u64,None,antibody
8e6j,    0.753,antibody
2v17,None,antibody
7y26,    0.393,antibody
8fb7,None,antibody
7nil,None,antibody
8k0d,    0.628,antibody
5lwf,None,antibody
5m30,    0.747,antibody
7t8x,    0.595,antibody
7dha,    0.681,antibody
7yvn,None,antibody
3ztn,None,antibody
8jln,    0.372,antibody
8gto,None,antibody
5vig,None,antibody
7s0x,None,antibody
6m0z,None,antibody
5jqh,None,antibody
6yax,None,antibody
8jn3,   -0.000,antibody
8awm,None,antibody
6nij,None,antibody
6qgy,None,antibody
6z2m,None,antibody
8w1v,None,antibody
7jjo,None,antibody
6ute,None,antibody
2r0z,None,antibody
8pkc,None,antibody
8jgb,    0.594,antibody
5v6l,    0.767,antibody
4ffz,    0.649,antibody
2r0l,None,antibody
7x2v,    0.616,antibody
7cx2,    0.583,antibody
5lbs,None,antibody
8cde,    0.665,antibody
7bsc,None,antibody
7b3o,None,antibody
7ucf,None,antibody
3h42,None,antibody
7yud,None,antibody
1fl3,None,antibody
7re7,None,antibody
7bc7,None,antibody
8rp8,None,antibody
4rdq,None,antibody
3qo0,None,antibody
1y0l,None,antibody
7ul1,None,antibody
4olx,None,antibody
7lu9,None,antibody
3csy,None,antibody
2ok0,None,antibody
7x2i,    0.522,antibody
6dc5,None,antibody
6d0u,None,antibody
5vk6,None,antibody
6vy4,None,antibody
3cfb,None,antibody
8der,    0.642,antibody
7cw0,    0.040,antibody
6pdu,    0.805,antibody
7dzx,    0.561,antibody
8fa8,None,antibody
1mcd,None,antibody
2aeq,None,antibody
4hkz,None,antibody
8pm2,    0.639,antibody
4m8q,    0.622,antibody
2qsc,None,antibody
7dnh,None,antibody
8xqs,    0.621,antibody
7ys6,    0.592,antibody
6zcz,None,antibody
8e3z,None,antibody
7p00,    0.710,antibody
5umi,None,antibody
7lfa,None,antibody
7lx3,None,antibody
7cgw,None,antibody
6b5t,None,antibody
6uva,    0.666,antibody
6vi0,None,antibody
4cc8,None,antibody
2igf,None,antibody
7yk6,    0.624,antibody
2hvk,None,antibody
8sar,None,antibody
6bqb,None,antibody
7cjf,None,antibody
1nby,    0.737,antibody
4u6g,None,antibody
3p9w,    0.670,antibody
4z5r,    0.641,antibody
3d0l,None,antibody
8yj7,None,antibody
7z3w,None,antibody
8w8b,    0.671,antibody
7mk6,    0.762,antibody
6ktr,None,antibody
5dq9,None,antibody
7xw5,    0.679,antibody
7sbd,    0.674,antibody
8gpx,    0.529,antibody
3eyf,None,antibody
3hnv,None,antibody
7e5y,    0.605,antibody
3ujj,None,antibody
8hc8,None,antibody
8eyh,None,antibody
1gaf,None,antibody
7phv,    0.676,antibody
6lz9,    0.642,antibody
7xck,    0.533,antibody
5t33,None,antibody
7k7r,None,antibody
7myz,None,antibody
6m3b,None,antibody
7yd1,    0.585,antibody
5tqq,    0.521,antibody
7nk1,None,antibody
7zyi,None,antibody
6ywc,    0.580,antibody
8caf,    0.769,antibody
5kan,None,antibody
1ehl,None,antibody
7lx5,    0.569,antibody
6bf4,None,antibody
7ocj,    0.657,antibody
6gk4,None,antibody
8ww2,    0.486,antibody
7pa8,    0.727,antibody
5vai,    0.493,antibody
7bsd,    0.714,antibody
6y97,    0.479,antibody
7wsc,    0.572,antibody
6i6j,None,antibody
6pwc,    0.393,antibody
4ldo,None,antibody
8jis,    0.594,antibody
7ws5,None,antibody
4gaj,None,antibody
6c5h,None,antibody
6mu3,None,antibody
8gni,None,antibody
6rqm,    0.766,antibody
7ch4,    0.618,antibody
7k60,    0.649,antibody
5imk,None,antibody
6mu7,None,antibody
3bdy,None,antibody
6feq,None,antibody
7mxp,None,antibody
8sai,    0.518,antibody
5f6j,    0.652,antibody
1mce,None,antibody
8iw9,    0.563,antibody
6gwp,    0.703,antibody
6c5w,None,antibody
7umm,None,antibody
6yz7,None,antibody
7td8,None,antibody
8dke,    0.601,antibody
5vta,None,antibody
6ks1,None,antibody
7wq3,    0.579,antibody
8fa7,None,antibody
7tcc,None,antibody
8sgt,    0.586,antibody
4dkf,None,antibody
7urf,None,antibody
7nfq,None,antibody
6b08,None,antibody
7tp4,None,antibody
6vyv,    0.832,antibody
2r1x,None,antibody
6ozc,None,antibody
4ut9,None,antibody
6wir,    0.779,antibody
6jfi,    0.845,antibody
7a29,None,antibody
8ez7,None,antibody
4ki5,    0.725,antibody
8h4k,    0.446,antibody
7z4t,None,antibody
5h35,    0.679,antibody
7r6w,None,antibody
7sgf,None,antibody
7xk2,    0.659,antibody
7dfb,None,antibody
4f9l,None,antibody
8j97,None,antibody
7beh,None,antibody
7mjt,None,antibody
5anm,None,antibody
9auc,    0.646,antibody
8hrx,    0.660,antibody
8jd5,    0.610,antibody
6o9i,None,antibody
4o58,None,antibody
6xzw,None,antibody
5hi4,None,antibody
6vtw,None,antibody
1jtt,None,antibody
7s1m,    0.643,antibody
7r8o,None,antibody
8j22,    0.528,antibody
8xjn,    0.659,antibody
8cxc,    0.516,antibody
8dam,None,antibody
5tkk,    0.819,antibody
7x46,    0.459,antibody
3mnw,None,antibody
3t77,None,antibody
7euo,    0.546,antibody
6w0d,None,antibody
5j75,None,antibody
6lr7,None,antibody
8elj,None,antibody
7vgz,    0.630,antibody
6os9,    0.644,antibody
6be4,None,antibody
4ot1,None,antibody
4xzu,None,antibody
2dqd,    0.748,antibody
7exd,    0.557,antibody
6cxg,None,antibody
4dqo,None,antibody
6obd,None,antibody
7d4g,    0.493,antibody
7lx2,None,antibody
3zkx,    0.755,antibody
6xy2,None,antibody
4xh2,None,antibody
8jgg,    0.600,antibody
7ph4,None,antibody
5kqv,None,antibody
4kro,None,antibody
1op3,None,antibody
3ls4,None,antibody
5any,    0.011,antibody
8hhx,None,antibody
8tma,    0.526,antibody
1u8p,    0.767,antibody
4ag4,None,antibody
7na8,    0.651,antibody
4zs7,None,antibody
4xp1,None,antibody
8rh0,    0.571,antibody
8ut2,None,antibody
7dcx,    0.584,antibody
7kdd,None,antibody
8dxt,None,antibody
2cju,None,antibody
1j5o,    0.664,antibody
7sg4,None,antibody
8k8j,    0.627,antibody
7tjq,    0.697,antibody
8xk5,    0.564,antibody
6pdx,None,antibody
8k5h,None,antibody
7quh,    0.705,antibody
8j8r,None,antibody
4odx,    0.688,antibody
7w0l,    0.545,antibody
8jpn,    0.598,antibody
7vkt,    0.545,antibody
8dxs,None,antibody
3cxh,None,antibody
1ifh,None,antibody
6b0s,None,antibody
8the,None,antibody
7s6k,None,antibody
4z9k,None,antibody
8t9b,    0.665,antibody
8jer,    0.569,antibody
5w9l,    0.698,antibody
7x8t,    0.675,antibody
8dm4,None,antibody
7n8h,None,antibody
8dz3,    0.762,antibody
6ban,    0.777,antibody
7bu7,None,antibody
7wp0,None,antibody
7lwd,None,antibody
7zqt,None,antibody
1adq,    0.690,antibody
7n05,None,antibody
6r2s,    0.682,antibody
4xaw,None,antibody
7wlc,    0.437,antibody
7uzd,    0.692,antibody
8hti,    0.502,antibody
7yr0,    0.502,antibody
8gtq,None,antibody
7elx,    0.687,antibody
8eln,None,antibody
8vfv,None,antibody
8as0,None,antibody
8gou,None,antibody
8ut3,None,antibody
3gkz,None,antibody
6ba5,    0.795,antibody
5i71,None,antibody
7mlx,None,antibody
8b17,None,antibody
3w13,None,antibody
1mch,None,antibody
7ek0,    0.674,antibody
6xcj,None,antibody
8gv5,None,antibody
6ubi,    0.816,antibody
9axf,    0.652,antibody
7d5q,None,antibody
6nqd,None,antibody
6glx,    0.566,antibody
6huj,None,antibody
1mfc,None,antibody
1h0d,None,antibody
3ixy,    0.900,antibody
6vtu,None,antibody
6awp,None,antibody
7lm8,None,antibody
7kej,None,antibody
8dkx,    0.663,antibody
7sts,None,antibody
6xox,    0.552,antibody
7sai,None,antibody
8tzw,None,antibody
6mhr,None,antibody
1nbz,    0.729,antibody
7lok,None,antibody
7uot,    0.554,antibody
7s4g,None,antibody
1bgx,    0.500,antibody
8dtk,None,antibody
8x2l,None,antibody
6vry,None,antibody
4yhp,None,antibody
7mzh,None,antibody
7x2k,None,antibody
2nxy,None,antibody
7b17,None,antibody
6adc,None,antibody
6rp8,    0.638,antibody
7wq4,    0.585,antibody
4g6a,None,antibody
8zrk,None,antibody
2y5t,None,antibody
7q0h,None,antibody
8iq4,    0.665,antibody
4ong,None,antibody
8tb0,    0.574,antibody
7orb,None,antibody
8ihb,    0.535,antibody
7q9i,None,antibody
7cth,None,antibody
6pci,None,antibody
5uoe,    0.578,antibody
7b14,None,antibody
6h71,None,antibody
3uaj,None,antibody
1yyl,None,antibody
8ee1,    0.713,antibody
8qya,None,antibody
7tyf,    0.711,antibody
7a50,None,antibody
7vfa,None,antibody
7f46,None,antibody
8wej,None,antibody
5nbm,None,antibody
8oz3,None,antibody
7n4l,    0.591,antibody
7bc6,    0.580,antibody
8g94,    0.639,antibody
2vdn,None,antibody
8v5k,None,antibody
4k4m,None,antibody
6pef,    0.793,antibody
8bb7,None,antibody
1u8i,    0.803,antibody
7nez,None,antibody
7akj,None,antibody
7ey5,    0.538,antibody
3t65,None,antibody
6xdg,None,antibody
6rpj,None,antibody
1aj7,None,antibody
7ral,None,antibody
3pgf,None,antibody
7t76,None,antibody
8itl,    0.557,antibody
3ma9,None,antibody
3drq,None,antibody
8ghk,None,antibody
8e1m,    0.634,antibody
7y58,    0.553,antibody
6os2,None,antibody
4lhq,    0.760,antibody
4lgp,None,antibody
7uk9,None,antibody
7kn3,None,antibody
6oij,    0.635,antibody
1wc7,None,antibody
8dy5,None,antibody
7a6o,None,antibody
1zlu,None,antibody
6e4y,None,antibody
7a3n,None,antibody
7uop,None,antibody
7rm1,    0.716,antibody
8f9f,None,antibody
6erx,None,antibody
8g8d,None,antibody
6a4k,None,antibody
8qzr,None,antibody
6kdi,None,antibody
5ye4,None,antibody
6wno,    0.620,antibody
5wob,None,antibody
1ynl,None,antibody
6vl8,None,antibody
3c2a,    0.781,antibody
8xog,    0.567,antibody
7xp6,    0.588,antibody
8b7h,    0.550,antibody
7dfa,None,antibody
7l2e,None,antibody
4wgv,    0.778,antibody
7dge,    0.631,antibody
7jwb,None,antibody
8dcm,None,antibody
8r80,None,antibody
5vqm,None,antibody
7r8a,None,antibody
8bg4,None,antibody
4xt1,None,antibody
1riu,None,antibody
7yds,    0.681,antibody
8guq,    0.637,antibody
7wp6,None,antibody
4g6f,    0.828,antibody
5d1q,None,antibody
7kbb,    0.511,antibody
7m8j,None,antibody
4tuo,None,antibody
5eoq,    0.745,antibody
6h06,None,antibody
3hr5,None,antibody
4ypg,None,antibody
8cy9,    0.691,antibody
8fb8,None,antibody
7x40,None,antibody
8f9u,None,antibody
8dtr,    0.835,antibody
4hgw,None,antibody
4fq1,None,antibody
5xbm,None,antibody
7yrf,    0.680,antibody
5ush,    0.705,antibody
7uen,None,antibody
8ido,    0.770,antibody
5j13,None,antibody
7wuq,    0.711,antibody
7lo6,None,antibody
7t7b,    0.718,antibody
8j6r,    0.621,antibody
8t03,None,antibody
7u9o,None,antibody
6o23,None,antibody
8df5,None,antibody
4hjg,None,antibody
6jbt,None,antibody
1mcq,None,antibody
8ew6,None,antibody
7x4k,    0.530,antibody
8xof,    0.670,antibody
3kdm,None,antibody
7nxb,None,antibody
7n9b,None,antibody
3k3q,None,antibody
1him,    0.779,antibody
8i4g,    0.640,antibody
3hb3,None,antibody
7p16,None,antibody
4hix,    0.799,antibody
6ad7,None,antibody
8uiw,None,antibody
7cdj,None,antibody
4ffy,None,antibody
6hug,None,antibody
4h0i,None,antibody
7v2a,None,antibody
6db5,    0.729,antibody
8d4r,None,antibody
4plk,    0.489,antibody
7t0f,None,antibody
3mlx,    0.743,antibody
8gw8,    0.678,antibody
4r9y,    0.492,antibody
8fym,None,antibody
6b3m,None,antibody
5xj4,    0.766,antibody
5vkh,None,antibody
7kzx,    0.549,antibody
6mg7,None,antibody
7u2e,None,antibody
6xlq,    0.718,antibody
6uud,None,antibody
3dv4,None,antibody
6x5n,None,antibody
7kzz,None,antibody
7chf,    0.635,antibody
6ukj,None,antibody
8db4,None,antibody
6wf1,None,antibody
7sk4,None,antibody
7jvq,    0.546,antibody
8g85,None,antibody
7njz,    0.608,antibody
5i74,None,antibody
7wef,    0.527,antibody
1afv,None,antibody
6wty,    0.475,antibody
8gd9,    0.594,antibody
8emz,None,antibody
3v6z,    0.682,antibody
7yad,    0.474,antibody
5lxa,None,antibody
7y72,    0.396,antibody
8idn,    0.534,antibody
1g9n,None,antibody
8dl7,None,antibody
6dzl,None,antibody
8i3u,None,antibody
6mzj,None,antibody
3jcc,    0.639,antibody
5nhr,    0.724,antibody
1cfv,None,antibody
7xj9,    0.367,antibody
8pok,    0.569,antibody
1ngw,None,antibody
7s8p,    0.607,antibody
7nj3,None,antibody
7cfm,None,antibody
6wgl,None,antibody
8x16,    0.521,antibody
8jg5,    0.601,antibody
7u9w,None,antibody
8gsf,    0.620,antibody
6p9y,    0.563,antibody
7zmm,None,antibody
3lqa,None,antibody
7mhy,None,antibody
1f90,    0.736,antibody
3grw,None,antibody
5aum,None,antibody
7yk4,    0.616,antibody
5veb,None,antibody
5m2j,    0.796,antibody
6xc7,None,antibody
8szy,None,antibody
8ddk,    0.667,antibody
7jhj,    0.675,antibody
5mvg,None,antibody
7n62,None,antibody
7trp,    0.686,antibody
4dtg,None,antibody
7nvl,None,antibody
4n9g,None,antibody
8ahl,    0.529,antibody
8dcy,    0.699,antibody
8h3y,None,antibody
7q3r,None,antibody
4mhh,None,antibody
8hn6,None,antibody
8gng,None,antibody
7bub,None,antibody
7m6e,None,antibody
7cwn,None,antibody
7t73,None,antibody
8gv7,None,antibody
8de3,None,antibody
7ty0,None,antibody
6rvc,None,antibody
7ure,None,antibody
5my4,None,antibody
6x3z,None,antibody
7s6l,None,antibody
7xxl,None,antibody
8vvl,None,antibody
7eya,    0.494,antibody
6pcu,None,antibody
1mfd,None,antibody
8pn0,None,antibody
4aei,None,antibody
4yhi,None,antibody
7xji,    0.538,antibody
7u0e,None,antibody
6x19,    0.700,antibody
7q3q,None,antibody
4yc2,    0.699,antibody
5wt9,None,antibody
8el2,None,antibody
6j71,None,antibody
7kez,None,antibody
6u1n,None,antibody
8ykv,    0.693,antibody
8cxr,None,antibody
7li8,None,antibody
1op9,None,antibody
8g8a,None,antibody
8dy1,None,antibody
6ivz,    0.739,antibody
7we7,None,antibody
1ezv,None,antibody
6wtv,    0.648,antibody
7k45,    0.611,antibody
3kj6,None,antibody
7pry,    0.661,antibody
1s3k,None,antibody
7v23,None,antibody
7dq7,    0.417,antibody
8iv8,    0.492,antibody
3det,    0.677,antibody
1mfa,None,antibody
8f5i,    0.703,antibody
8gpt,    0.622,antibody
7x7v,    0.564,antibody
7cqd,    0.715,antibody
4yxl,None,antibody
3ogc,None,antibody
7dcc,None,antibody
5f96,None,antibody
8tco,None,antibody
6n8d,    0.655,antibody
6nfu,None,antibody
7swp,    0.596,antibody
4wgw,None,antibody
7r8l,    0.573,antibody
6xw6,None,antibody
2r0k,    0.495,antibody
8rh2,    0.683,antibody
7srr,    0.494,antibody
7uko,None,antibody
7mfr,None,antibody
5sv3,None,antibody
5m63,None,antibody
7ezh,    0.597,antibody
7xp4,    0.605,antibody
7ufo,None,antibody
8f9w,None,antibody
8flu,    0.639,antibody
7cvt,None,antibody
2dwe,None,antibody
8tfl,None,antibody
6cbp,None,antibody
6hjx,None,antibody
6xpq,    0.601,antibody
7ktx,None,antibody
8zh8,    0.545,antibody
7jvr,    0.652,antibody
6b9j,None,antibody
7yiz,None,antibody
8tp3,None,antibody
3eff,    0.600,antibody
8w0v,None,antibody
8f9t,None,antibody
6mu6,None,antibody
7ue0,None,antibody
8h7n,None,antibody
7czp,None,antibody
8hc2,None,antibody
8f0h,    0.602,antibody
7e39,None,antibody
8gcp,    0.597,antibody
4hpo,None,antibody
7f1o,None,antibody
7q9g,None,antibody
5ukr,None,antibody
7fcq,None,antibody
3fb7,None,antibody
6nuy,None,antibody
4kv5,    0.594,antibody
8xgr,    0.530,antibody
7yqy,None,antibody
5x2p,None,antibody
7t2p,None,antibody
6nbh,    0.512,antibody
5u7o,None,antibody
8fgx,None,antibody
5a2l,None,antibody
7nda,None,antibody
7chb,    0.708,antibody
8goc,None,antibody
6cxy,None,antibody
7ll1,None,antibody
8t2a,None,antibody
7jks,None,antibody
1jnn,None,antibody
1xgy,None,antibody
4dgy,None,antibody
5cus,None,antibody
6ug9,None,antibody
8f6l,None,antibody
7wka,None,antibody
5i8o,None,antibody
7x3y,    0.593,antibody
7lbe,None,antibody
6ogx,None,antibody
8st2,None,antibody
7l58,None,antibody
7m53,None,antibody
8th4,None,antibody
8zjd,    0.644,antibody
7kyl,None,antibody
2r2e,None,antibody
5x2q,None,antibody
1zvh,    0.783,antibody
6o42,None,antibody
7ew5,    0.521,antibody
3bt2,None,antibody
7wee,    0.472,antibody
6ss4,None,antibody
8fif,None,antibody
8u4t,None,antibody
4fp8,None,antibody
4pir,None,antibody
8ahn,None,antibody
8h7z,    0.617,antibody
7cwm,None,antibody
5wi9,None,antibody
3f5w,None,antibody
6fy0,None,antibody
6m0f,None,antibody
7um3,None,antibody
8id9,    0.646,antibody
3v0w,None,antibody
7wbz,None,antibody
5w9j,    0.651,antibody
6k5f,None,antibody
6p60,    0.782,antibody
7x2c,None,antibody
8sir,None,antibody
8trs,None,antibody
6ysq,None,antibody
8bpk,    0.579,antibody
7qnx,    0.761,antibody
8hn8,    0.601,antibody
8iyh,    0.626,antibody
7f9z,    0.453,antibody
6eyo,None,antibody
8ci2,None,antibody
7x7u,None,antibody
1n8z,None,antibody
8t49,None,antibody
8pq2,None,antibody
3dv6,None,antibody
7lbf,None,antibody
6i53,None,antibody
3dur,None,antibody
1y18,None,antibody
8dww,None,antibody
6db9,None,antibody
7tqb,None,antibody
7bxa,    0.657,antibody
2vit,None,antibody
6pdr,None,antibody
6x5b,None,antibody
8kfx,    0.622,antibody
7lf1,None,antibody
4hcr,None,antibody
3ijh,None,antibody
6c5v,None,antibody
7xei,    0.732,antibody
6mdt,None,antibody
5f93,None,antibody
7r0j,None,antibody
8iru,None,antibody
6j7w,    0.722,antibody
7t01,None,antibody
7jmp,None,antibody
4py8,None,antibody
6oro,None,antibody
7nkc,None,antibody
3iga,None,antibody
2fr4,None,antibody
6q0l,None,antibody
6hjq,None,antibody
6cwg,None,antibody
7s0e,None,antibody
4qhu,None,antibody
4o51,    0.832,antibody
5m15,    0.402,antibody
7kr5,    0.587,antibody
6qee,None,antibody
6xpx,None,antibody
8u08,None,antibody
6nip,None,antibody
8kae,None,antibody
8hc4,None,antibody
5u3o,None,antibody
3g6j,None,antibody
1ndm,    0.687,antibody
7wig,    0.610,antibody
8yro,    0.553,antibody
6oz6,None,antibody
8g8w,None,antibody
5b71,    0.777,antibody
7y66,    0.483,antibody
1ibg,None,antibody
6jhq,    0.584,antibody
5jym,None,antibody
5kaq,None,antibody
4h0h,    0.729,antibody
2r69,    0.542,antibody
6wh9,None,antibody
8j6p,    0.688,antibody
8snd,None,antibody
8fb6,None,antibody
7sak,None,antibody
7yvi,None,antibody
8ssz,None,antibody
3nig,None,antibody
4oly,None,antibody
7vif,None,antibody
6ddv,None,antibody
7qbg,None,antibody
6dbf,None,antibody
3mlt,None,antibody
7ew4,    0.605,antibody
7sjs,None,antibody
2w0f,None,antibody
4nj9,None,antibody
5t3s,None,antibody
6sc7,None,antibody
8hdp,    0.566,antibody
7um7,    0.570,antibody
8rcq,    0.572,antibody
2wuc,None,antibody
8u1u,    0.632,antibody
8evd,    0.759,antibody
8eka,    0.487,antibody
8iee,    0.743,antibody
6wjl,    0.542,antibody
6rcv,    0.679,antibody
4lqf,None,antibody
4nx3,None,antibody
8wst,    0.572,antibody
6ev2,None,antibody
7r73,None,antibody
2b4c,None,antibody
4xpf,None,antibody
4m3k,None,antibody
7l2d,None,antibody
8pwh,None,antibody
7vke,None,antibody
3lrh,    0.780,antibody
3bky,    0.678,antibody
4yhz,None,antibody
7dpm,None,antibody
7qbf,None,antibody
4uil,None,antibody
7kml,None,antibody
8v2e,None,antibody
4utb,None,antibody
7yfd,    0.600,antibody
7chp,None,antibody
7wop,    0.518,antibody
1a3r,    0.809,antibody
5n88,None,antibody
7z3a,None,antibody
5f7y,None,antibody
8eev,    0.669,antibody
8jxv,    0.599,antibody
5vj6,    0.368,antibody
6x08,    0.451,antibody
7t8w,    0.722,antibody
7e9g,None,antibody
2dqe,    0.744,antibody
5vco,None,antibody
1kyo,None,antibody
4ubd,    0.661,antibody
7eja,    0.589,antibody
6mug,None,antibody
6y90,None,antibody
7p02,    0.716,antibody
1ct8,None,antibody
5oca,None,antibody
4xvt,None,antibody
5e94,None,antibody
7szu,None,antibody
7crh,    0.508,antibody
2c1p,None,antibody
6yu8,None,antibody
1yeg,None,antibody
7ly2,None,antibody
8f9e,    0.761,antibody
1mpa,None,antibody
6icc,None,antibody
8jio,    0.579,antibody
3ze2,None,antibody
7l09,None,antibody
8gsc,    0.647,antibody
4f2m,None,antibody
6x3v,    0.663,antibody
4q9r,None,antibody
7mw4,None,antibody
8cby,None,antibody
8iul,    0.557,antibody
6lxk,    0.484,antibody
7l3n,None,antibody
8j23,    0.595,antibody
7x3d,    0.518,antibody
8coe,None,antibody
3wxw,None,antibody
7b2p,None,antibody
2hg5,None,antibody
5mo9,None,antibody
6wez,None,antibody
6h72,None,antibody
7trq,    0.662,antibody
7syy,None,antibody
8wu1,None,antibody
3p11,None,antibody
7epb,None,antibody
1ots,None,antibody
7s7r,None,antibody
7c2t,    0.818,antibody
7lex,    0.475,antibody
5tz2,None,antibody
